,oid,ent,sectionId
1513,1,1,3568
1514,1,2,3564
1515,1,3,3567
1516,1,4,3570
1517,1,5,3565
1518,1,6,3568
1519,1,7,3571
1520,1,8,3566
1521,1,9,3769
1522,1,1,3765
1523,1,2,3768
1524,1,3,3771
1525,1,4,3766
1526,1,5,3769
1527,1,6,3772
1528,1,7,3767
1529,1,8,4069
1530,1,9,4065
1531,1,1,4068
1532,1,2,4071
1533,1,3,4066
1534,1,4,4069
1535,1,5,4072
1536,1,6,4067
1537,1,7,4269
1538,1,8,4265
1539,1,9,4268
1540,1,1,4271
1541,1,2,4266
1542,1,3,4269
1543,1,4,4272
1544,1,5,4267
1545,1,6,4569
1546,1,7,4565
1547,1,8,4568
1548,1,9,4571
1549,1,1,4566
1550,1,2,4569
1551,1,3,4572
1552,1,4,4567
1553,1,5,4869
1554,1,6,4865
1555,1,7,4868
1556,1,8,4871
1557,1,9,4866
1558,1,1,4869
1559,1,2,4872
1560,1,3,4867
1561,1,4,5168
1562,1,5,5164
1563,1,6,5167
1564,1,7,5170
1565,1,8,5165
1566,1,9,5168
1567,1,1,5171
1568,1,2,5166
1569,1,3,5267
1570,1,4,5263
1571,1,5,5266
1572,1,6,5269
1573,1,7,5264
1574,1,8,5267
1575,1,9,5270
1576,1,1,5265
1577,1,2,5367
1578,1,3,5363
1579,1,4,5366
1580,1,5,5369
1581,1,6,5364
1582,1,7,5367
1583,1,8,5370
1584,1,9,5365
1585,1,1,5467
1586,1,2,5463
1587,1,3,5466
1588,1,4,5469
1589,1,5,5464
1590,1,6,5467
1591,1,7,5470
1592,1,8,5465
1593,1,9,5467
1594,1,1,5463
1595,1,2,5466
1596,1,3,5469
1597,1,4,5464
1598,1,5,5467
1599,1,6,5470
1600,1,7,5465
1601,1,8,5367
1602,1,9,5363
1603,1,1,5366
1604,1,2,5369
1605,1,3,5364
1606,1,4,5367
1607,1,5,5370
1608,1,6,5365
1609,1,7,5367
1610,1,8,5363
1611,1,9,5366
1612,1,1,5369
1613,1,2,5364
1614,1,3,5367
1615,1,4,5370
1616,1,5,5365
1617,1,6,5168
1618,1,7,5164
1619,1,8,5167
1620,1,9,5170
1621,1,1,5165
1622,1,2,5168
1623,1,3,5171
1624,1,4,5166
1625,1,5,4969
1626,1,6,4965
1627,1,7,4968
1628,1,8,4971
1629,1,9,4966
1630,1,1,4969
1631,1,2,4972
1632,1,3,4967
1633,1,4,4870
1634,1,5,4866
1635,1,6,4869
1636,1,7,4872
1637,1,8,4867
1638,1,9,4870
1639,1,1,4873
1640,1,2,4868
1641,1,3,4672
1642,1,4,4668
1643,1,5,4671
1644,1,6,4674
1645,1,7,4669
1646,1,8,4672
1647,1,9,4675
1648,1,1,4670
1649,1,2,4474
1650,1,3,4470
1651,1,4,4473
1652,1,5,4476
1653,1,6,4471
1654,1,7,4474
1655,1,8,4477
1656,1,9,4472
1657,1,1,4475
1658,1,2,4471
1659,1,3,4474
1660,1,4,4477
1661,1,5,4472
1662,1,6,4475
1663,1,7,4478
1664,1,8,4473
1665,1,9,4476
1666,1,1,4472
1667,1,2,4475
1668,1,3,4478
1669,1,4,4473
1670,1,5,4476
1671,1,6,4479
1672,1,7,4474
1673,1,8,4577
1674,1,9,4573
1675,1,1,4576
1676,1,2,4579
1677,1,3,4574
1678,1,4,4577
1679,1,5,4580
1680,1,6,4575
1681,1,7,4677
1682,1,8,4673
1683,1,9,4676
1684,1,1,4679
1685,1,2,4674
1686,1,3,4677
1687,1,4,4680
1688,1,5,4675
1689,1,6,4977
1690,1,7,4973
1691,1,8,4976
1692,1,9,4979
1693,1,1,4974
1694,1,2,4977
1695,1,3,4980
1696,1,4,4975
1697,1,5,5276
1698,1,6,5272
1699,1,7,5275
1700,1,8,5278
1701,1,9,5273
1702,1,1,5276
1703,1,2,5279
1704,1,3,5274
1705,1,4,5575
1706,1,5,5571
1707,1,6,5574
1708,1,7,5577
1709,1,8,5572
1710,1,9,5575
1711,1,1,5578
1712,1,2,5573
1713,1,3,5774
1714,1,4,5770
1715,1,5,5773
1716,1,6,5776
1717,1,7,5771
1718,1,8,5774
1719,1,9,5777
1720,1,1,5772
1721,1,2,5874
1722,1,3,5870
1723,1,4,5873
1724,1,5,5876
1725,1,6,5871
1726,1,7,5874
1727,1,8,5877
1728,1,9,5872
1729,1,1,5873
1730,1,2,5869
1731,1,3,5872
1732,1,4,5875
1733,1,5,5870
1734,1,6,5873
1735,1,7,5876
1736,1,8,5871
1737,1,9,5873
1738,1,1,5869
1739,1,2,5872
1740,1,3,5875
1741,1,4,5870
1742,1,5,5873
1743,1,6,5876
1744,1,7,5871
1745,1,8,5873
1746,1,9,5869
1747,1,1,5872
1748,1,2,5875
1749,1,3,5870
1750,1,4,5873
1751,1,5,5876
1752,1,6,5871
1753,1,7,5774
1754,1,8,5770
1755,1,9,5773
1756,1,1,5776
1757,1,2,5771
1758,1,3,5774
1759,1,4,5777
1760,1,5,5772
1761,1,6,5575
1762,1,7,5571
1763,1,8,5574
1764,1,9,5577
1765,1,1,5572
1766,1,2,5575
1767,1,3,5578
1768,1,4,5573
1769,1,5,5376
1770,1,6,5372
1771,1,7,5375
1772,1,8,5378
1773,1,9,5373
1774,1,1,5376
1775,1,2,5379
1776,1,3,5374
1777,1,4,5178
1778,1,5,5174
1779,1,6,5177
1780,1,7,5180
1781,1,8,5175
1782,1,9,5178
1783,1,1,5181
1784,1,2,5176
1785,1,3,5079
1786,1,4,5075
1787,1,5,5078
1788,1,6,5081
1789,1,7,5076
1790,1,8,5079
1791,1,9,5082
1792,1,1,5077
1793,1,2,4981
1794,1,3,4977
1795,1,4,4980
1796,1,5,4983
1797,1,6,4978
1798,1,7,4981
1799,1,8,4984
1800,1,9,4979
1801,1,1,4883
1802,1,2,4879
1803,1,3,4882
1804,1,4,4885
1805,1,5,4880
1806,1,6,4883
1807,1,7,4886
1808,1,8,4881
1809,1,9,4884
1810,1,1,4880
1811,1,2,4883
1812,1,3,4886
1813,1,4,4881
1814,1,5,4884
1815,1,6,4887
1816,1,7,4882
1817,1,8,5084
1818,1,9,5080
1819,1,1,5083
1820,1,2,5086
1821,1,3,5081
1822,1,4,5084
1823,1,5,5087
1824,1,6,5082
1825,1,7,5184
1826,1,8,5180
1827,1,9,5183
1828,1,1,5186
1829,1,2,5181
1830,1,3,5184
1831,1,4,5187
1832,1,5,5182
1833,1,6,5383
1834,1,7,5379
1835,1,8,5382
1836,1,9,5385
1837,1,1,5380
1838,1,2,5383
1839,1,3,5386
1840,1,4,5381
1841,1,5,5782
1842,1,6,5778
1843,1,7,5781
1844,1,8,5784
1845,1,9,5779
1846,1,1,5782
1847,1,2,5785
1848,1,3,5780
1849,1,4,5981
1850,1,5,5977
1851,1,6,5980
1852,1,7,5983
1853,1,8,5978
1854,1,9,5981
1855,1,1,5984
1856,1,2,5979
1857,1,3,6180
1858,1,4,6176
1859,1,5,6179
1860,1,6,6182
1861,1,7,6177
1862,1,8,6180
1863,1,9,6183
1864,1,1,6178
1865,1,2,6279
1866,1,3,6275
1867,1,4,6278
1868,1,5,6281
1869,1,6,6276
1870,1,7,6279
1871,1,8,6282
1872,1,9,6277
1873,1,1,6279
1874,1,2,6275
1875,1,3,6278
1876,1,4,6281
1877,1,5,6276
1878,1,6,6279
1879,1,7,6282
1880,1,8,6277
1881,1,9,6279
1882,1,1,6275
1883,1,2,6278
1884,1,3,6281
1885,1,4,6276
1886,1,5,6279
1887,1,6,6282
1888,1,7,6277
1889,1,8,6279
1890,1,9,6275
1891,1,1,6278
1892,1,2,6281
1893,1,3,6276
1894,1,4,6279
1895,1,5,6282
1896,1,6,6277
1897,1,7,6180
1898,1,8,6176
1899,1,9,6179
1900,1,1,6182
1901,1,2,6177
1902,1,3,6180
1903,1,4,6183
1904,1,5,6178
1905,1,6,5981
1906,1,7,5977
1907,1,8,5980
1908,1,9,5983
1909,1,1,5978
1910,1,2,5981
1911,1,3,5984
1912,1,4,5979
1913,1,5,5783
1914,1,6,5779
1915,1,7,5782
1916,1,8,5785
1917,1,9,5780
1918,1,1,5783
1919,1,2,5786
1920,1,3,5781
1921,1,4,5685
1922,1,5,5681
1923,1,6,5684
1924,1,7,5687
1925,1,8,5682
1926,1,9,5685
1927,1,1,5688
1928,1,2,5683
1929,1,3,5687
1930,1,4,5683
1931,1,5,5686
1932,1,6,5689
1933,1,7,5684
1934,1,8,5687
1935,1,9,5690
1936,1,1,5685
1937,1,2,5689
1938,1,3,5685
1939,1,4,5688
1940,1,5,5691
1941,1,6,5686
1942,1,7,5689
1943,1,8,5692
1944,1,9,5687
1945,1,1,5691
1946,1,2,5687
1947,1,3,5690
1948,1,4,5693
1949,1,5,5688
1950,1,6,5691
1951,1,7,5694
1952,1,8,5689
1953,1,9,5792
1954,1,1,5788
1955,1,2,5791
1956,1,3,5794
1957,1,4,5789
1958,1,5,5792
1959,1,6,5795
1960,1,7,5790
1961,1,8,6093
1962,1,9,6089
1963,1,1,6092
1964,1,2,6095
1965,1,3,6090
1966,1,4,6093
1967,1,5,6096
1968,1,6,6091
1969,1,7,6394
1970,1,8,6390
1971,1,9,6393
1972,1,1,6396
1973,1,2,6391
1974,1,3,6394
1975,1,4,6397
1976,1,5,6392
1977,1,6,6794
1978,1,7,6790
1979,1,8,6793
1980,1,9,6796
1981,1,1,6791
1982,1,2,6794
1983,1,3,6797
1984,1,4,6792
1985,1,5,7094
1986,1,6,7090
1987,1,7,7093
1988,1,8,7096
1989,1,9,7091
1990,1,1,7094
1991,1,2,7097
1992,1,3,7092
1993,1,4,7493
1994,1,5,7489
1995,1,6,7492
1996,1,7,7495
1997,1,8,7490
1998,1,9,7493
1999,1,1,7496
2000,1,2,7491
2001,1,3,7692
2002,1,4,7688
2003,1,5,7691
2004,1,6,7694
2005,1,7,7689
2006,1,8,7692
2007,1,9,7695
2008,1,1,7690
2009,1,2,7791
2010,1,3,7787
2011,1,4,7790
2012,1,5,7793
2013,1,6,7788
2014,1,7,7791
2015,1,8,7794
2016,1,9,7789
2017,1,1,7891
2018,1,2,7887
2019,1,3,7890
2020,1,4,7893
2021,1,5,7888
2022,1,6,7891
2023,1,7,7894
2024,1,8,7889
2025,1,9,7890
2026,1,1,7886
2027,1,2,7889
2028,1,3,7892
2029,1,4,7887
2030,1,5,7890
2031,1,6,7893
2032,1,7,7888
2033,1,8,7890
2034,1,9,7886
2035,1,1,7889
2036,1,2,7892
2037,1,3,7887
2038,1,4,7890
2039,1,5,7893
2040,1,6,7888
2041,1,7,7890
2042,1,8,7886
2043,1,9,7889
2044,1,1,7892
2045,1,2,7887
2046,1,3,7890
2047,1,4,7893
2048,1,5,7888
2049,1,6,7890
2050,1,7,7886
2051,1,8,7889
2052,1,9,7892
2053,1,1,7887
2054,1,2,7890
2055,1,3,7893
2056,1,4,7888
2057,1,5,7390
2058,1,6,7386
2059,1,7,7389
2060,1,8,7392
2061,1,9,7387
2062,1,1,7390
2063,1,2,7393
2064,1,3,7388
2065,1,4,6790
2066,1,5,6786
2067,1,6,6789
2068,1,7,6792
2069,1,8,6787
2070,1,9,6790
2071,1,1,6793
2072,1,2,6788
2073,1,3,5789
2074,1,4,5785
2075,1,5,5788
2076,1,6,5791
2077,1,7,5786
2078,1,8,5789
2079,1,9,5792
2080,1,1,5787
2081,1,2,4688
2082,1,3,4684
2083,1,4,4687
2084,1,5,4690
2085,1,6,4685
2086,1,7,4688
2087,1,8,4691
2088,1,9,4686
2089,1,1,3488
2090,1,2,3484
2091,1,3,3487
2092,1,4,3490
2093,1,5,3485
2094,1,6,3488
2095,1,7,3491
2096,1,8,3486
2097,1,9,2388
2098,1,1,2384
2099,1,2,2387
2100,1,3,2390
2101,1,4,2385
2102,1,5,2388
2103,1,6,2391
2104,1,7,2386
2105,1,8,1688
2106,1,9,1684
2107,1,1,1687
2108,1,2,1690
2109,1,3,1685
2110,1,4,1688
2111,1,5,1691
2112,1,6,1686
2113,1,7,1686
2114,1,8,1686
2115,1,9,1686
