,oid,ent,sectionId
1498,1,4,6535
1499,1,5,6538
1500,1,6,6541
1501,1,7,6536
1502,1,8,6539
1503,1,9,6542
1504,1,1,6537
1505,1,2,6937
1506,1,3,6933
1507,1,4,6936
1508,1,5,6939
1509,1,6,6934
1510,1,7,6937
1511,1,8,6940
1512,1,9,6935
1513,1,1,7135
1514,1,2,7131
1515,1,3,7134
1516,1,4,7137
1517,1,5,7132
1518,1,6,7135
1519,1,7,7138
1520,1,8,7133
1521,1,9,7133
1522,1,1,7129
1523,1,2,7132
1524,1,3,7135
1525,1,4,7130
1526,1,5,7133
1527,1,6,7136
1528,1,7,7131
1529,1,8,6931
1530,1,9,6927
1531,1,1,6930
1532,1,2,6933
1533,1,3,6928
1534,1,4,6931
1535,1,5,6934
1536,1,6,6929
1537,1,7,6329
1538,1,8,6325
1539,1,9,6328
1540,1,1,6331
1541,1,2,6326
1542,1,3,6329
1543,1,4,6332
1544,1,5,6327
1545,1,6,5427
1546,1,7,5423
1547,1,8,5426
1548,1,9,5429
1549,1,1,5424
1550,1,2,5427
1551,1,3,5430
1552,1,4,5425
1553,1,5,4226
1554,1,6,4222
1555,1,7,4225
1556,1,8,4228
1557,1,9,4223
1558,1,1,4226
1559,1,2,4229
1560,1,3,4224
1561,1,4,3225
1562,1,5,3221
1563,1,6,3224
1564,1,7,3227
1565,1,8,3222
1566,1,9,3225
1567,1,1,3228
1568,1,2,3223
1569,1,3,2624
1570,1,4,2620
1571,1,5,2623
1572,1,6,2626
1573,1,7,2621
1574,1,8,2624
1575,1,9,2627
1576,1,1,2622
1577,1,2,2123
1578,1,3,2119
1579,1,4,2122
1580,1,5,2125
1581,1,6,2120
1582,1,7,2123
1583,1,8,2126
1584,1,9,2121
1585,1,1,1722
1586,1,2,1718
1587,1,3,1721
1588,1,4,1724
1589,1,5,1719
1590,1,6,1722
1591,1,7,1725
1592,1,8,1720
1593,1,9,1421
1594,1,1,1417
1595,1,2,1420
1596,1,3,1423
1597,1,4,1418
1598,1,5,1421
1599,1,6,1424
1600,1,7,1419
1601,1,8,1121
1602,1,9,1117
1603,1,1,1120
1604,1,2,1123
1605,1,3,1118
1606,1,4,1121
1607,1,5,1124
1608,1,6,1119
1609,1,7,1120
1610,1,8,1116
1611,1,9,1119
1612,1,1,1122
1613,1,2,1117
1614,1,3,1120
1615,1,4,1123
1616,1,5,1118
1617,1,6,1119
1618,1,7,1115
1619,1,8,1118
1620,1,9,1121
1621,1,1,1116
1622,1,2,1119
1623,1,3,1122
1624,1,4,1117
1625,1,5,1218
1626,1,6,1214
1627,1,7,1217
1628,1,8,1220
1629,1,9,1215
1630,1,1,1218
1631,1,2,1221
1632,1,3,1216
1633,1,4,1319
1634,1,5,1315
1635,1,6,1318
1636,1,7,1321
1637,1,8,1316
1638,1,9,1319
1639,1,1,1322
1640,1,2,1317
1641,1,3,1419
1642,1,4,1415
1643,1,5,1418
1644,1,6,1421
1645,1,7,1416
1646,1,8,1419
1647,1,9,1422
1648,1,1,1417
1649,1,2,1619
1650,1,3,1615
1651,1,4,1618
1652,1,5,1621
1653,1,6,1616
1654,1,7,1619
1655,1,8,1622
1656,1,9,1617
1657,1,1,1919
1658,1,2,1915
1659,1,3,1918
1660,1,4,1921
1661,1,5,1916
1662,1,6,1919
1663,1,7,1922
1664,1,8,1917
1665,1,9,2319
1666,1,1,2315
1667,1,2,2318
1668,1,3,2321
1669,1,4,2316
1670,1,5,2319
1671,1,6,2322
1672,1,7,2317
1673,1,8,2719
1674,1,9,2715
1675,1,1,2718
1676,1,2,2721
1677,1,3,2716
1678,1,4,2719
1679,1,5,2722
1680,1,6,2717
1681,1,7,3320
1682,1,8,3316
1683,1,9,3319
1684,1,1,3322
1685,1,2,3317
1686,1,3,3320
1687,1,4,3323
1688,1,5,3318
1689,1,6,3920
1690,1,7,3916
1691,1,8,3919
1692,1,9,3922
1693,1,1,3917
1694,1,2,3920
1695,1,3,3923
1696,1,4,3918
1697,1,5,3920
1698,1,6,3916
1699,1,7,3919
1700,1,8,3922
1701,1,9,3917
1702,1,1,3920
1703,1,2,3923
1704,1,3,3918
1705,1,4,4619
1706,1,5,4615
1707,1,6,4618
1708,1,7,4621
1709,1,8,4616
1710,1,9,4619
1711,1,1,4622
1712,1,2,4617
1713,1,3,4719
1714,1,4,4715
1715,1,5,4718
1716,1,6,4721
1717,1,7,4716
1718,1,8,4719
1719,1,9,4722
1720,1,1,4717
1721,1,2,4719
1722,1,3,4715
1723,1,4,4718
1724,1,5,4721
1725,1,6,4716
1726,1,7,4719
1727,1,8,4722
1728,1,9,4717
1729,1,1,4519
1730,1,2,4515
1731,1,3,4518
1732,1,4,4521
1733,1,5,4516
1734,1,6,4519
1735,1,7,4522
1736,1,8,4517
1737,1,9,4219
1738,1,1,4215
1739,1,2,4218
1740,1,3,4221
1741,1,4,4216
1742,1,5,4219
1743,1,6,4222
1744,1,7,4217
1745,1,8,3620
1746,1,9,3616
1747,1,1,3619
1748,1,2,3622
1749,1,3,3617
1750,1,4,3620
1751,1,5,3623
1752,1,6,3618
1753,1,7,2820
1754,1,8,2816
1755,1,9,2819
1756,1,1,2822
1757,1,2,2817
1758,1,3,2820
1759,1,4,2823
1760,1,5,2818
1761,1,6,1820
1762,1,7,1816
1763,1,8,1819
1764,1,9,1822
1765,1,1,1817
1766,1,2,1820
1767,1,3,1823
1768,1,4,1818
1769,1,5,1021
1770,1,6,1017
1771,1,7,1020
1772,1,8,1023
1773,1,9,1018
1774,1,1,1021
1775,1,2,1024
1776,1,3,1019
1777,1,4,521
1778,1,5,517
1779,1,6,520
1780,1,7,523
1781,1,8,518
1782,1,9,521
1783,1,1,524
1784,1,2,519
1785,1,3,221
1786,1,4,217
1787,1,5,220
1788,1,6,223
1789,1,7,218
1790,1,8,221
1791,1,9,224
1792,1,1,219
1793,1,2,221
1794,1,3,217
1795,1,4,220
1796,1,5,223
1797,1,6,218
1798,1,7,221
1799,1,8,224
1800,1,9,219
1801,1,1,122
1802,1,2,118
1803,1,3,121
1804,1,4,124
1805,1,5,119
1806,1,6,122
1807,1,7,125
1808,1,8,120
1809,1,9,121
1810,1,1,117
1811,1,2,120
1812,1,3,123
1813,1,4,118
1814,1,5,121
1815,1,6,124
1816,1,7,119
1817,1,8,220
1818,1,9,216
1819,1,1,219
1820,1,2,222
1821,1,3,217
1822,1,4,220
1823,1,5,223
1824,1,6,218
1825,1,7,319
1826,1,8,315
1827,1,9,318
1828,1,1,321
1829,1,2,316
1830,1,3,319
1831,1,4,322
1832,1,5,317
1833,1,6,319
1834,1,7,315
1835,1,8,318
1836,1,9,321
1837,1,1,316
1838,1,2,319
1839,1,3,322
1840,1,4,317
1841,1,5,417
1842,1,6,413
1843,1,7,416
1844,1,8,419
1845,1,9,414
1846,1,1,417
1847,1,2,420
1848,1,3,415
1849,1,4,516
1850,1,5,512
1851,1,6,515
1852,1,7,518
1853,1,8,513
1854,1,9,516
1855,1,1,519
1856,1,2,514
1857,1,3,615
1858,1,4,611
1859,1,5,614
1860,1,6,617
1861,1,7,612
1862,1,8,615
1863,1,9,618
1864,1,1,613
1865,1,2,615
1866,1,3,611
1867,1,4,614
1868,1,5,617
1869,1,6,612
1870,1,7,615
1871,1,8,618
1872,1,9,613
1873,1,1,615
1874,1,2,611
1875,1,3,614
1876,1,4,617
1877,1,5,612
1878,1,6,615
1879,1,7,618
1880,1,8,613
1881,1,9,716
1882,1,1,712
1883,1,2,715
1884,1,3,718
1885,1,4,713
1886,1,5,716
1887,1,6,719
1888,1,7,714
1889,1,8,817
1890,1,9,813
1891,1,1,816
1892,1,2,819
1893,1,3,814
1894,1,4,817
1895,1,5,820
1896,1,6,815
1897,1,7,1019
1898,1,8,1015
1899,1,9,1018
1900,1,1,1021
1901,1,2,1016
1902,1,3,1019
1903,1,4,1022
1904,1,5,1017
1905,1,6,1121
1906,1,7,1117
1907,1,8,1120
1908,1,9,1123
1909,1,1,1118
1910,1,2,1121
1911,1,3,1124
1912,1,4,1119
1913,1,5,1322
1914,1,6,1318
1915,1,7,1321
1916,1,8,1324
1917,1,9,1319
1918,1,1,1322
1919,1,2,1325
1920,1,3,1320
1921,1,4,1322
1922,1,5,1318
1923,1,6,1321
1924,1,7,1324
1925,1,8,1319
1926,1,9,1322
1927,1,1,1325
1928,1,2,1320
1929,1,3,1824
1930,1,4,1820
1931,1,5,1823
1932,1,6,1826
1933,1,7,1821
1934,1,8,1824
1935,1,9,1827
1936,1,1,1822
1937,1,2,2324
1938,1,3,2320
1939,1,4,2323
1940,1,5,2326
1941,1,6,2321
1942,1,7,2324
1943,1,8,2327
1944,1,9,2322
1945,1,1,2823
1946,1,2,2819
1947,1,3,2822
1948,1,4,2825
1949,1,5,2820
1950,1,6,2823
1951,1,7,2826
1952,1,8,2821
1953,1,9,3421
1954,1,1,3417
1955,1,2,3420
1956,1,3,3423
1957,1,4,3418
1958,1,5,3421
1959,1,6,3424
1960,1,7,3419
1961,1,8,3919
1962,1,9,3915
1963,1,1,3918
1964,1,2,3921
1965,1,3,3916
1966,1,4,3919
1967,1,5,3922
1968,1,6,3917
1969,1,7,4316
1970,1,8,4312
1971,1,9,4315
1972,1,1,4318
1973,1,2,4313
1974,1,3,4316
1975,1,4,4319
1976,1,5,4314
1977,1,6,4714
1978,1,7,4710
1979,1,8,4713
1980,1,9,4716
1981,1,1,4711
1982,1,2,4714
1983,1,3,4717
1984,1,4,4712
1985,1,5,4714
1986,1,6,4710
1987,1,7,4713
1988,1,8,4716
1989,1,9,4711
1990,1,1,4714
1991,1,2,4717
1992,1,3,4712
1993,1,4,4812
1994,1,5,4808
1995,1,6,4811
1996,1,7,4814
1997,1,8,4809
1998,1,9,4812
1999,1,1,4815
2000,1,2,4810
2001,1,3,4812
2002,1,4,4808
2003,1,5,4811
2004,1,6,4814
2005,1,7,4809
2006,1,8,4812
2007,1,9,4815
2008,1,1,4810
2009,1,2,4813
2010,1,3,4809
2011,1,4,4812
2012,1,5,4815
2013,1,6,4810
2014,1,7,4813
2015,1,8,4816
2016,1,9,4811
2017,1,1,4815
2018,1,2,4811
2019,1,3,4814
2020,1,4,4817
2021,1,5,4812
2022,1,6,4815
2023,1,7,4818
2024,1,8,4813
2025,1,9,4717
2026,1,1,4713
2027,1,2,4716
2028,1,3,4719
2029,1,4,4714
2030,1,5,4717
2031,1,6,4720
2032,1,7,4715
2033,1,8,4720
2034,1,9,4716
2035,1,1,4719
2036,1,2,4722
2037,1,3,4717
2038,1,4,4720
2039,1,5,4723
2040,1,6,4718
2041,1,7,4720
2042,1,8,4716
2043,1,9,4719
2044,1,1,4722
2045,1,2,4717
2046,1,3,4720
2047,1,4,4723
2048,1,5,4718
2049,1,6,4526
2050,1,7,4522
2051,1,8,4525
2052,1,9,4528
2053,1,1,4523
2054,1,2,4526
2055,1,3,4529
2056,1,4,4524
2057,1,5,4527
2058,1,6,4523
2059,1,7,4526
2060,1,8,4529
2061,1,9,4524
2062,1,1,4527
2063,1,2,4530
2064,1,3,4525
2065,1,4,4429
2066,1,5,4425
2067,1,6,4428
2068,1,7,4431
2069,1,8,4426
2070,1,9,4429
2071,1,1,4432
2072,1,2,4427
2073,1,3,4329
2074,1,4,4325
2075,1,5,4328
2076,1,6,4331
2077,1,7,4326
2078,1,8,4329
2079,1,9,4332
2080,1,1,4327
2081,1,2,4229
2082,1,3,4225
2083,1,4,4228
2084,1,5,4231
2085,1,6,4226
2086,1,7,4229
2087,1,8,4232
2088,1,9,4227
2089,1,1,4129
2090,1,2,4125
2091,1,3,4128
2092,1,4,4131
2093,1,5,4126
2094,1,6,4129
2095,1,7,4132
2096,1,8,4127
2097,1,9,4029
2098,1,1,4025
2099,1,2,4028
2100,1,3,4031
2101,1,4,4026
2102,1,5,4029
2103,1,6,4032
2104,1,7,4027
2105,1,8,3930
2106,1,9,3926
2107,1,1,3929
2108,1,2,3932
2109,1,3,3927
2110,1,4,3930
2111,1,5,3933
2112,1,6,3928
2113,1,7,3930
2114,1,8,3926
2115,1,9,3929
2116,1,1,3932
2117,1,2,3927
2118,1,3,3930
2119,1,4,3933
2120,1,5,3928
2121,1,6,3631
2122,1,7,3627
2123,1,8,3630
2124,1,9,3633
2125,1,1,3628
2126,1,2,3631
2127,1,3,3634
2128,1,4,3629
2129,1,5,3431
2130,1,6,3427
2131,1,7,3430
2132,1,8,3433
2133,1,9,3428
2134,1,1,3431
2135,1,2,3434
2136,1,3,3429
2137,1,4,3231
2138,1,5,3227
2139,1,6,3230
2140,1,7,3233
2141,1,8,3228
2142,1,9,3231
2143,1,1,3234
2144,1,2,3229
2145,1,3,2931
2146,1,4,2927
2147,1,5,2930
2148,1,6,2933
2149,1,7,2928
2150,1,8,2931
2151,1,9,2934
2152,1,1,2929
2153,1,2,2731
2154,1,3,2727
2155,1,4,2730
2156,1,5,2733
2157,1,6,2728
2158,1,7,2731
2159,1,8,2734
2160,1,9,2729
2161,1,1,2430
2162,1,2,2426
2163,1,3,2429
2164,1,4,2432
2165,1,5,2427
2166,1,6,2430
2167,1,7,2433
2168,1,8,2428
2169,1,9,2129
2170,1,1,2125
2171,1,2,2128
2172,1,3,2131
2173,1,4,2126
2174,1,5,2129
2175,1,6,2132
2176,1,7,2127
2177,1,8,1828
2178,1,9,1824
2179,1,1,1827
2180,1,2,1830
2181,1,3,1825
2182,1,4,1828
2183,1,5,1831
2184,1,6,1826
2185,1,7,1727
2186,1,8,1723
2187,1,9,1726
2188,1,1,1729
2189,1,2,1724
2190,1,3,1727
2191,1,4,1730
2192,1,5,1725
2193,1,6,1627
2194,1,7,1623
2195,1,8,1626
2196,1,9,1629
2197,1,1,1624
2198,1,2,1627
2199,1,3,1630
2200,1,4,1625
2201,1,5,1427
2202,1,6,1423
2203,1,7,1426
2204,1,8,1429
2205,1,9,1424
2206,1,1,1427
2207,1,2,1430
2208,1,3,1425
2209,1,4,1227
2210,1,5,1223
2211,1,6,1226
2212,1,7,1229
2213,1,8,1224
2214,1,9,1227
2215,1,1,1230
2216,1,2,1225
2217,1,3,1627
2218,1,4,1623
2219,1,5,1626
2220,1,6,1629
2221,1,7,1624
2222,1,8,1627
2223,1,9,1630
2224,1,1,1625
2225,1,2,1727
2226,1,3,1723
2227,1,4,1726
2228,1,5,1729
2229,1,6,1724
2230,1,7,1727
2231,1,8,1730
2232,1,9,1725
2233,1,1,1627
2234,1,2,1623
2235,1,3,1626
2236,1,4,1629
2237,1,5,1624
2238,1,6,1627
2239,1,7,1630
2240,1,8,1625
2241,1,9,1627
2242,1,1,1623
2243,1,2,1626
2244,1,3,1629
2245,1,4,1624
2246,1,5,1627
2247,1,6,1630
2248,1,7,1625
2249,1,8,1727
2250,1,9,1723
2251,1,1,1726
2252,1,2,1729
2253,1,3,1724
2254,1,4,1727
2255,1,5,1730
2256,1,6,1725
2257,1,7,1727
2258,1,8,1723
2259,1,9,1726
2260,1,1,1729
2261,1,2,1724
2262,1,3,1727
2263,1,4,1730
2264,1,5,1725
2265,1,6,1928
2266,1,7,1924
2267,1,8,1927
2268,1,9,1930
2269,1,1,1925
2270,1,2,1928
2271,1,3,1931
2272,1,4,1926
2273,1,5,2129
2274,1,6,2125
2275,1,7,2128
2276,1,8,2131
2277,1,9,2126
2278,1,1,2129
2279,1,2,2132
2280,1,3,2127
2281,1,4,2329
2282,1,5,2325
2283,1,6,2328
2284,1,7,2331
2285,1,8,2326
2286,1,9,2329
2287,1,1,2332
2288,1,2,2327
2289,1,3,2429
2290,1,4,2425
2291,1,5,2428
2292,1,6,2431
2293,1,7,2426
2294,1,8,2429
2295,1,9,2432
2296,1,1,2427
2297,1,2,2529
2298,1,3,2525
2299,1,4,2528
2300,1,5,2531
2301,1,6,2526
2302,1,7,2529
2303,1,8,2532
2304,1,9,2527
2305,1,1,2728
2306,1,2,2724
2307,1,3,2727
2308,1,4,2730
2309,1,5,2725
2310,1,6,2728
2311,1,7,2731
2312,1,8,2726
2313,1,9,2727
2314,1,1,2723
2315,1,2,2726
2316,1,3,2729
2317,1,4,2724
2318,1,5,2727
2319,1,6,2730
2320,1,7,2725
2321,1,8,2626
2322,1,9,2622
2323,1,1,2625
2324,1,2,2628
2325,1,3,2623
2326,1,4,2626
2327,1,5,2629
2328,1,6,2624
2329,1,7,2525
2330,1,8,2521
2331,1,9,2524
2332,1,1,2527
2333,1,2,2522
2334,1,3,2525
2335,1,4,2528
2336,1,5,2523
2337,1,6,2325
2338,1,7,2321
2339,1,8,2324
2340,1,9,2327
2341,1,1,2322
2342,1,2,2325
2343,1,3,2328
2344,1,4,2323
2345,1,5,2024
2346,1,6,2020
2347,1,7,2023
2348,1,8,2026
2349,1,9,2021
2350,1,1,2024
2351,1,2,2027
2352,1,3,2022
2353,1,4,1624
2354,1,5,1620
2355,1,6,1623
2356,1,7,1626
2357,1,8,1621
2358,1,9,1624
2359,1,1,1627
2360,1,2,1622
2361,1,3,1225
2362,1,4,1221
2363,1,5,1224
2364,1,6,1227
2365,1,7,1222
2366,1,8,1225
2367,1,9,1228
2368,1,1,1223
2369,1,2,825
2370,1,3,821
2371,1,4,824
2372,1,5,827
2373,1,6,822
2374,1,7,825
2375,1,8,828
2376,1,9,823
2377,1,1,526
2378,1,2,522
2379,1,3,525
2380,1,4,528
2381,1,5,523
2382,1,6,526
2383,1,7,529
2384,1,8,524
2385,1,9,427
2386,1,1,423
2387,1,2,426
2388,1,3,429
2389,1,4,424
2390,1,5,427
2391,1,6,430
2392,1,7,425
2393,1,8,327
2394,1,9,323
2395,1,1,326
2396,1,2,329
2397,1,3,324
2398,1,4,327
2399,1,5,330
2400,1,6,325
2401,1,7,327
2402,1,8,323
2403,1,9,326
2404,1,1,329
2405,1,2,324
2406,1,3,327
2407,1,4,330
2408,1,5,325
2409,1,6,227
2410,1,7,223
2411,1,8,226
2412,1,9,229
2413,1,1,224
2414,1,2,227
2415,1,3,230
2416,1,4,225
2417,1,5,227
2418,1,6,223
2419,1,7,226
2420,1,8,229
2421,1,9,224
2422,1,1,227
2423,1,2,230
2424,1,3,225
2425,1,4,227
2426,1,5,223
2427,1,6,226
2428,1,7,229
2429,1,8,224
2430,1,9,227
2431,1,1,230
2432,1,2,225
2433,1,3,226
2434,1,4,222
2435,1,5,225
2436,1,6,228
2437,1,7,223
2438,1,8,226
2439,1,9,229
2440,1,1,224
2441,1,2,226
2442,1,3,222
2443,1,4,225
2444,1,5,228
2445,1,6,223
2446,1,7,226
2447,1,8,229
2448,1,9,224
2449,1,1,226
2450,1,2,222
2451,1,3,225
2452,1,4,228
2453,1,5,223
2454,1,6,226
2455,1,7,229
2456,1,8,224
2457,1,9,125
2458,1,1,121
2459,1,2,124
2460,1,3,127
2461,1,4,122
2462,1,5,125
2463,1,6,128
2464,1,7,123
2465,1,8,125
2466,1,9,121
2467,1,1,124
2468,1,2,127
2469,1,3,122
2470,1,4,125
2471,1,5,128
2472,1,6,123
2473,1,7,224
2474,1,8,220
2475,1,9,223
2476,1,1,226
2477,1,2,221
2478,1,3,224
2479,1,4,227
2480,1,5,222
2481,1,6,324
2482,1,7,320
2483,1,8,323
2484,1,9,326
2485,1,1,321
2486,1,2,324
2487,1,3,327
2488,1,4,322
2489,1,5,324
2490,1,6,320
2491,1,7,323
2492,1,8,326
2493,1,9,321
2494,1,1,324
2495,1,2,327
2496,1,3,322
2497,1,4,424
2498,1,5,420
2499,1,6,423
2500,1,7,426
2501,1,8,421
2502,1,9,424
2503,1,1,427
2504,1,2,422
2505,1,3,424
2506,1,4,420
2507,1,5,423
2508,1,6,426
2509,1,7,421
2510,1,8,424
2511,1,9,427
2512,1,1,422
2513,1,2,524
2514,1,3,520
2515,1,4,523
2516,1,5,526
2517,1,6,521
2518,1,7,524
2519,1,8,527
2520,1,9,522
2521,1,1,625
2522,1,2,621
2523,1,3,624
2524,1,4,627
2525,1,5,622
2526,1,6,625
2527,1,7,628
2528,1,8,623
2529,1,9,826
2530,1,1,822
2531,1,2,825
2532,1,3,828
2533,1,4,823
2534,1,5,826
2535,1,6,829
2536,1,7,824
2537,1,8,1027
2538,1,9,1023
2539,1,1,1026
2540,1,2,1029
2541,1,3,1024
2542,1,4,1027
2543,1,5,1030
2544,1,6,1025
2545,1,7,1328
2546,1,8,1324
2547,1,9,1327
2548,1,1,1330
2549,1,2,1325
2550,1,3,1328
2551,1,4,1331
2552,1,5,1326
2553,1,6,1729
2554,1,7,1725
2555,1,8,1728
2556,1,9,1731
2557,1,1,1726
2558,1,2,1729
2559,1,3,1732
2560,1,4,1727
2561,1,5,2130
2562,1,6,2126
2563,1,7,2129
2564,1,8,2132
2565,1,9,2127
2566,1,1,2130
2567,1,2,2133
2568,1,3,2128
2569,1,4,2631
2570,1,5,2627
2571,1,6,2630
2572,1,7,2633
2573,1,8,2628
2574,1,9,2631
2575,1,1,2634
2576,1,2,2629
2577,1,3,3131
2578,1,4,3127
2579,1,5,3130
2580,1,6,3133
2581,1,7,3128
2582,1,8,3131
2583,1,9,3134
2584,1,1,3129
2585,1,2,3532
2586,1,3,3528
2587,1,4,3531
2588,1,5,3534
2589,1,6,3529
2590,1,7,3532
2591,1,8,3535
2592,1,9,3530
2593,1,1,3932
2594,1,2,3928
2595,1,3,3931
2596,1,4,3934
2597,1,5,3929
2598,1,6,3932
2599,1,7,3935
2600,1,8,3930
2601,1,9,4231
2602,1,1,4227
2603,1,2,4230
2604,1,3,4233
2605,1,4,4228
2606,1,5,4231
2607,1,6,4234
2608,1,7,4229
2609,1,8,4531
2610,1,9,4527
2611,1,1,4530
2612,1,2,4533
2613,1,3,4528
2614,1,4,4531
2615,1,5,4534
2616,1,6,4529
2617,1,7,4631
2618,1,8,4627
2619,1,9,4630
2620,1,1,4633
2621,1,2,4628
2622,1,3,4631
2623,1,4,4634
2624,1,5,4629
2625,1,6,4631
2626,1,7,4627
2627,1,8,4630
2628,1,9,4633
2629,1,1,4628
2630,1,2,4631
2631,1,3,4634
2632,1,4,4629
2633,1,5,4530
2634,1,6,4526
2635,1,7,4529
2636,1,8,4532
2637,1,9,4527
2638,1,1,4530
2639,1,2,4533
2640,1,3,4528
2641,1,4,4230
2642,1,5,4226
2643,1,6,4229
2644,1,7,4232
2645,1,8,4227
2646,1,9,4230
2647,1,1,4233
2648,1,2,4228
2649,1,3,3730
2650,1,4,3726
2651,1,5,3729
2652,1,6,3732
2653,1,7,3727
2654,1,8,3730
2655,1,9,3733
2656,1,1,3728
2657,1,2,3129
2658,1,3,3125
2659,1,4,3128
2660,1,5,3131
2661,1,6,3126
2662,1,7,3129
2663,1,8,3132
2664,1,9,3127
2665,1,1,2430
2666,1,2,2426
2667,1,3,2429
2668,1,4,2432
2669,1,5,2427
2670,1,6,2430
2671,1,7,2433
2672,1,8,2428
2673,1,9,1930
2674,1,1,1926
2675,1,2,1929
2676,1,3,1932
2677,1,4,1927
2678,1,5,1930
2679,1,6,1933
2680,1,7,1928
2681,1,8,1631
2682,1,9,1627
2683,1,1,1630
2684,1,2,1633
2685,1,3,1628
2686,1,4,1631
2687,1,5,1634
2688,1,6,1629
2689,1,7,1432
2690,1,8,1428
2691,1,9,1431
2692,1,1,1434
2693,1,2,1429
2694,1,3,1432
2695,1,4,1435
2696,1,5,1430
2697,1,6,1333
2698,1,7,1329
2699,1,8,1332
2700,1,9,1335
2701,1,1,1330
2702,1,2,1333
2703,1,3,1336
2704,1,4,1331
2705,1,5,1334
2706,1,6,1330
2707,1,7,1333
2708,1,8,1336
2709,1,9,1331
2710,1,1,1334
2711,1,2,1337
2712,1,3,1332
2713,1,4,1535
2714,1,5,1531
2715,1,6,1534
2716,1,7,1537
2717,1,8,1532
2718,1,9,1535
2719,1,1,1538
2720,1,2,1533
2721,1,3,1736
2722,1,4,1732
2723,1,5,1735
2724,1,6,1738
2725,1,7,1733
2726,1,8,1736
2727,1,9,1739
2728,1,1,1734
2729,1,2,1836
2730,1,3,1832
2731,1,4,1835
2732,1,5,1838
2733,1,6,1833
2734,1,7,1836
2735,1,8,1839
2736,1,9,1834
2737,1,1,1936
2738,1,2,1932
2739,1,3,1935
2740,1,4,1938
2741,1,5,1933
2742,1,6,1936
2743,1,7,1939
2744,1,8,1934
2745,1,9,1935
2746,1,1,1931
2747,1,2,1934
2748,1,3,1937
2749,1,4,1932
2750,1,5,1935
2751,1,6,1938
2752,1,7,1933
2753,1,8,2035
2754,1,9,2031
2755,1,1,2034
2756,1,2,2037
2757,1,3,2032
2758,1,4,2035
2759,1,5,2038
2760,1,6,2033
2761,1,7,2034
2762,1,8,2030
2763,1,9,2033
2764,1,1,2036
2765,1,2,2031
2766,1,3,2034
2767,1,4,2037
2768,1,5,2032
2769,1,6,2034
2770,1,7,2030
2771,1,8,2033
2772,1,9,2036
2773,1,1,2031
2774,1,2,2034
2775,1,3,2037
2776,1,4,2032
2777,1,5,2034
2778,1,6,2030
2779,1,7,2033
2780,1,8,2036
2781,1,9,2031
2782,1,1,2034
2783,1,2,2037
2784,1,3,2032
2785,1,4,2035
2786,1,5,2031
2787,1,6,2034
2788,1,7,2037
2789,1,8,2032
2790,1,9,2035
2791,1,1,2038
2792,1,2,2033
2793,1,3,2035
2794,1,4,2031
2795,1,5,2034
2796,1,6,2037
2797,1,7,2032
2798,1,8,2035
2799,1,9,2038
2800,1,1,2033
2801,1,2,2036
2802,1,3,2032
2803,1,4,2035
2804,1,5,2038
2805,1,6,2033
2806,1,7,2036
2807,1,8,2039
2808,1,9,2034
2809,1,1,2137
2810,1,2,2133
2811,1,3,2136
2812,1,4,2139
2813,1,5,2134
2814,1,6,2137
2815,1,7,2140
2816,1,8,2135
2817,1,9,2338
2818,1,1,2334
2819,1,2,2337
2820,1,3,2340
2821,1,4,2335
2822,1,5,2338
2823,1,6,2341
2824,1,7,2336
2825,1,8,2540
2826,1,9,2536
2827,1,1,2539
2828,1,2,2542
2829,1,3,2537
2830,1,4,2540
2831,1,5,2543
2832,1,6,2538
2833,1,7,2841
2834,1,8,2837
2835,1,9,2840
2836,1,1,2843
2837,1,2,2838
2838,1,3,2841
2839,1,4,2844
2840,1,5,2839
2841,1,6,3142
2842,1,7,3138
2843,1,8,3141
2844,1,9,3144
2845,1,1,3139
2846,1,2,3142
2847,1,3,3145
2848,1,4,3140
2849,1,5,3142
2850,1,6,3138
2851,1,7,3141
2852,1,8,3144
2853,1,9,3139
2854,1,1,3142
2855,1,2,3145
2856,1,3,3140
2857,1,4,3641
2858,1,5,3637
2859,1,6,3640
2860,1,7,3643
2861,1,8,3638
2862,1,9,3641
2863,1,1,3644
2864,1,2,3639
2865,1,3,3740
2866,1,4,3736
2867,1,5,3739
2868,1,6,3742
2869,1,7,3737
2870,1,8,3740
2871,1,9,3743
2872,1,1,3738
2873,1,2,3839
2874,1,3,3835
2875,1,4,3838
2876,1,5,3841
2877,1,6,3836
2878,1,7,3839
2879,1,8,3842
2880,1,9,3837
2881,1,1,3837
2882,1,2,3833
2883,1,3,3836
2884,1,4,3839
2885,1,5,3834
2886,1,6,3837
2887,1,7,3840
2888,1,8,3835
2889,1,9,3836
2890,1,1,3832
2891,1,2,3835
2892,1,3,3838
2893,1,4,3833
2894,1,5,3836
2895,1,6,3839
2896,1,7,3834
2897,1,8,3636
2898,1,9,3632
2899,1,1,3635
2900,1,2,3638
2901,1,3,3633
2902,1,4,3636
2903,1,5,3639
2904,1,6,3634
2905,1,7,3435
2906,1,8,3431
2907,1,9,3434
2908,1,1,3437
2909,1,2,3432
2910,1,3,3435
2911,1,4,3438
2912,1,5,3433
2913,1,6,3136
2914,1,7,3132
2915,1,8,3135
2916,1,9,3138
2917,1,1,3133
2918,1,2,3136
2919,1,3,3139
2920,1,4,3134
2921,1,5,2636
2922,1,6,2632
2923,1,7,2635
2924,1,8,2638
