,oid,ent,sectionId
1503,1,9,6584
1504,1,1,6579
1505,1,2,6581
1506,1,3,6577
1507,1,4,6580
1508,1,5,6583
1509,1,6,6578
1510,1,7,6581
1511,1,8,6584
1512,1,9,6579
1513,1,1,6379
1514,1,2,6375
1515,1,3,6378
1516,1,4,6381
1517,1,5,6376
1518,1,6,6379
1519,1,7,6382
1520,1,8,6377
1521,1,9,6177
1522,1,1,6173
1523,1,2,6176
1524,1,3,6179
1525,1,4,6174
1526,1,5,6177
1527,1,6,6180
1528,1,7,6175
1529,1,8,5974
1530,1,9,5970
1531,1,1,5973
1532,1,2,5976
1533,1,3,5971
1534,1,4,5974
1535,1,5,5977
1536,1,6,5972
1537,1,7,5668
1538,1,8,5664
1539,1,9,5667
1540,1,1,5670
1541,1,2,5665
1542,1,3,5668
1543,1,4,5671
1544,1,5,5666
1545,1,6,5362
1546,1,7,5358
1547,1,8,5361
1548,1,9,5364
1549,1,1,5359
1550,1,2,5362
1551,1,3,5365
1552,1,4,5360
1553,1,5,4953
1554,1,6,4949
1555,1,7,4952
1556,1,8,4955
1557,1,9,4950
1558,1,1,4953
1559,1,2,4956
1560,1,3,4951
1561,1,4,4444
1562,1,5,4440
1563,1,6,4443
1564,1,7,4446
1565,1,8,4441
1566,1,9,4444
1567,1,1,4447
1568,1,2,4442
1569,1,3,3934
1570,1,4,3930
1571,1,5,3933
1572,1,6,3936
1573,1,7,3931
1574,1,8,3934
1575,1,9,3937
1576,1,1,3932
1577,1,2,3425
1578,1,3,3421
1579,1,4,3424
1580,1,5,3427
1581,1,6,3422
1582,1,7,3425
1583,1,8,3428
1584,1,9,3423
1585,1,1,2919
1586,1,2,2915
1587,1,3,2918
1588,1,4,2921
1589,1,5,2916
1590,1,6,2919
1591,1,7,2922
1592,1,8,2917
1593,1,9,2416
1594,1,1,2412
1595,1,2,2415
1596,1,3,2418
1597,1,4,2413
1598,1,5,2416
1599,1,6,2419
1600,1,7,2414
1601,1,8,1813
1602,1,9,1809
1603,1,1,1812
1604,1,2,1815
1605,1,3,1810
1606,1,4,1813
1607,1,5,1816
1608,1,6,1811
1609,1,7,1413
1610,1,8,1409
1611,1,9,1412
1612,1,1,1415
1613,1,2,1410
1614,1,3,1413
1615,1,4,1416
1616,1,5,1411
1617,1,6,1213
1618,1,7,1209
1619,1,8,1212
1620,1,9,1215
1621,1,1,1210
1622,1,2,1213
1623,1,3,1216
1624,1,4,1211
1625,1,5,1014
1626,1,6,1010
1627,1,7,1013
1628,1,8,1016
1629,1,9,1011
1630,1,1,1014
1631,1,2,1017
1632,1,3,1012
1633,1,4,1016
1634,1,5,1012
1635,1,6,1015
1636,1,7,1018
1637,1,8,1013
1638,1,9,1016
1639,1,1,1019
1640,1,2,1014
1641,1,3,1119
1642,1,4,1115
1643,1,5,1118
1644,1,6,1121
1645,1,7,1116
1646,1,8,1119
1647,1,9,1122
1648,1,1,1117
1649,1,2,1522
1650,1,3,1518
1651,1,4,1521
1652,1,5,1524
1653,1,6,1519
1654,1,7,1522
1655,1,8,1525
1656,1,9,1520
1657,1,1,2125
1658,1,2,2121
1659,1,3,2124
1660,1,4,2127
1661,1,5,2122
1662,1,6,2125
1663,1,7,2128
1664,1,8,2123
1665,1,9,2927
1666,1,1,2923
1667,1,2,2926
1668,1,3,2929
1669,1,4,2924
1670,1,5,2927
1671,1,6,2930
1672,1,7,2925
1673,1,8,3628
1674,1,9,3624
1675,1,1,3627
1676,1,2,3630
1677,1,3,3625
1678,1,4,3628
1679,1,5,3631
1680,1,6,3626
1681,1,7,4529
1682,1,8,4525
1683,1,9,4528
1684,1,1,4531
1685,1,2,4526
1686,1,3,4529
1687,1,4,4532
1688,1,5,4527
1689,1,6,5429
1690,1,7,5425
1691,1,8,5428
1692,1,9,5431
1693,1,1,5426
1694,1,2,5429
1695,1,3,5432
1696,1,4,5427
1697,1,5,6528
1698,1,6,6524
1699,1,7,6527
1700,1,8,6530
1701,1,9,6525
1702,1,1,6528
1703,1,2,6531
1704,1,3,6526
1705,1,4,7427
1706,1,5,7423
1707,1,6,7426
1708,1,7,7429
1709,1,8,7424
1710,1,9,7427
1711,1,1,7430
1712,1,2,7425
1713,1,3,8227
1714,1,4,8223
1715,1,5,8226
1716,1,6,8229
1717,1,7,8224
1718,1,8,8227
1719,1,9,8230
1720,1,1,8225
1721,1,2,8526
1722,1,3,8522
1723,1,4,8525
1724,1,5,8528
1725,1,6,8523
1726,1,7,8526
1727,1,8,8529
1728,1,9,8524
1729,1,1,8626
1730,1,2,8622
1731,1,3,8625
1732,1,4,8628
1733,1,5,8623
1734,1,6,8626
1735,1,7,8629
1736,1,8,8624
1737,1,9,8626
1738,1,1,8622
1739,1,2,8625
1740,1,3,8628
1741,1,4,8623
1742,1,5,8626
1743,1,6,8629
1744,1,7,8624
1745,1,8,8225
1746,1,9,8221
1747,1,1,8224
1748,1,2,8227
1749,1,3,8222
1750,1,4,8225
1751,1,5,8228
1752,1,6,8223
1753,1,7,7424
1754,1,8,7420
1755,1,9,7423
1756,1,1,7426
1757,1,2,7421
1758,1,3,7424
1759,1,4,7427
1760,1,5,7422
1761,1,6,6223
1762,1,7,6219
1763,1,8,6222
1764,1,9,6225
1765,1,1,6220
1766,1,2,6223
1767,1,3,6226
1768,1,4,6221
1769,1,5,4623
1770,1,6,4619
1771,1,7,4622
1772,1,8,4625
1773,1,9,4620
1774,1,1,4623
1775,1,2,4626
1776,1,3,4621
1777,1,4,3524
1778,1,5,3520
1779,1,6,3523
1780,1,7,3526
1781,1,8,3521
1782,1,9,3524
1783,1,1,3527
1784,1,2,3522
1785,1,3,2627
1786,1,4,2623
1787,1,5,2626
1788,1,6,2629
1789,1,7,2624
1790,1,8,2627
1791,1,9,2630
1792,1,1,2625
1793,1,2,2030
1794,1,3,2026
1795,1,4,2029
1796,1,5,2032
1797,1,6,2027
1798,1,7,2030
1799,1,8,2033
1800,1,9,2028
1801,1,1,1732
1802,1,2,1728
1803,1,3,1731
1804,1,4,1734
1805,1,5,1729
1806,1,6,1732
1807,1,7,1735
1808,1,8,1730
1809,1,9,1534
1810,1,1,1530
1811,1,2,1533
1812,1,3,1536
1813,1,4,1531
1814,1,5,1534
1815,1,6,1537
1816,1,7,1532
1817,1,8,1536
1818,1,9,1532
1819,1,1,1535
1820,1,2,1538
1821,1,3,1533
1822,1,4,1536
1823,1,5,1539
1824,1,6,1534
1825,1,7,1837
1826,1,8,1833
1827,1,9,1836
1828,1,1,1839
1829,1,2,1834
1830,1,3,1837
1831,1,4,1840
1832,1,5,1835
1833,1,6,2338
1834,1,7,2334
1835,1,8,2337
1836,1,9,2340
1837,1,1,2335
1838,1,2,2338
1839,1,3,2341
1840,1,4,2336
1841,1,5,3039
1842,1,6,3035
1843,1,7,3038
1844,1,8,3041
1845,1,9,3036
1846,1,1,3039
1847,1,2,3042
1848,1,3,3037
1849,1,4,3840
1850,1,5,3836
1851,1,6,3839
1852,1,7,3842
1853,1,8,3837
1854,1,9,3840
1855,1,1,3843
1856,1,2,3838
1857,1,3,4840
1858,1,4,4836
1859,1,5,4839
1860,1,6,4842
1861,1,7,4837
1862,1,8,4840
1863,1,9,4843
1864,1,1,4838
1865,1,2,5939
1866,1,3,5935
1867,1,4,5938
1868,1,5,5941
1869,1,6,5936
1870,1,7,5939
1871,1,8,5942
1872,1,9,5937
1873,1,1,6939
1874,1,2,6935
1875,1,3,6938
1876,1,4,6941
1877,1,5,6936
1878,1,6,6939
1879,1,7,6942
1880,1,8,6937
1881,1,9,7739
1882,1,1,7735
1883,1,2,7738
1884,1,3,7741
1885,1,4,7736
1886,1,5,7739
1887,1,6,7742
1888,1,7,7737
1889,1,8,8039
1890,1,9,8035
1891,1,1,8038
1892,1,2,8041
1893,1,3,8036
1894,1,4,8039
1895,1,5,8042
1896,1,6,8037
1897,1,7,8038
1898,1,8,8034
1899,1,9,8037
1900,1,1,8040
1901,1,2,8035
1902,1,3,8038
1903,1,4,8041
1904,1,5,8036
1905,1,6,7838
1906,1,7,7834
1907,1,8,7837
1908,1,9,7840
1909,1,1,7835
1910,1,2,7838
1911,1,3,7841
1912,1,4,7836
1913,1,5,7138
1914,1,6,7134
1915,1,7,7137
1916,1,8,7140
1917,1,9,7135
1918,1,1,7138
1919,1,2,7141
1920,1,3,7136
1921,1,4,6138
1922,1,5,6134
1923,1,6,6137
1924,1,7,6140
1925,1,8,6135
1926,1,9,6138
1927,1,1,6141
1928,1,2,6136
1929,1,3,4938
1930,1,4,4934
1931,1,5,4937
1932,1,6,4940
1933,1,7,4935
1934,1,8,4938
1935,1,9,4941
1936,1,1,4936
1937,1,2,3940
1938,1,3,3936
1939,1,4,3939
1940,1,5,3942
1941,1,6,3937
1942,1,7,3940
1943,1,8,3943
1944,1,9,3938
1945,1,1,3342
1946,1,2,3338
1947,1,3,3341
1948,1,4,3344
1949,1,5,3339
1950,1,6,3342
1951,1,7,3345
1952,1,8,3340
1953,1,9,2945
1954,1,1,2941
1955,1,2,2944
1956,1,3,2947
1957,1,4,2942
1958,1,5,2945
1959,1,6,2948
1960,1,7,2943
1961,1,8,2749
1962,1,9,2745
1963,1,1,2748
1964,1,2,2751
1965,1,3,2746
1966,1,4,2749
1967,1,5,2752
1968,1,6,2747
1969,1,7,2752
1970,1,8,2748
1971,1,9,2751
1972,1,1,2754
1973,1,2,2749
1974,1,3,2752
1975,1,4,2755
1976,1,5,2750
1977,1,6,2954
1978,1,7,2950
1979,1,8,2953
1980,1,9,2956
1981,1,1,2951
1982,1,2,2954
1983,1,3,2957
1984,1,4,2952
1985,1,5,3456
1986,1,6,3452
1987,1,7,3455
1988,1,8,3458
1989,1,9,3453
1990,1,1,3456
1991,1,2,3459
1992,1,3,3454
1993,1,4,3957
1994,1,5,3953
1995,1,6,3956
1996,1,7,3959
1997,1,8,3954
1998,1,9,3957
1999,1,1,3960
2000,1,2,3955
2001,1,3,4557
2002,1,4,4553
2003,1,5,4556
2004,1,6,4559
2005,1,7,4554
2006,1,8,4557
2007,1,9,4560
2008,1,1,4555
2009,1,2,5256
2010,1,3,5252
2011,1,4,5255
2012,1,5,5258
2013,1,6,5253
2014,1,7,5256
2015,1,8,5259
2016,1,9,5254
2017,1,1,5953
2018,1,2,5949
2019,1,3,5952
2020,1,4,5955
2021,1,5,5950
2022,1,6,5953
2023,1,7,5956
2024,1,8,5951
2025,1,9,6550
2026,1,1,6546
2027,1,2,6549
2028,1,3,6552
2029,1,4,6547
2030,1,5,6550
2031,1,6,6553
2032,1,7,6548
2033,1,8,6946
2034,1,9,6942
2035,1,1,6945
2036,1,2,6948
2037,1,3,6943
2038,1,4,6946
2039,1,5,6949
2040,1,6,6944
2041,1,7,6943
2042,1,8,6939
2043,1,9,6942
2044,1,1,6945
2045,1,2,6940
2046,1,3,6943
2047,1,4,6946
2048,1,5,6941
2049,1,6,6739
2050,1,7,6735
2051,1,8,6738
2052,1,9,6741
2053,1,1,6736
2054,1,2,6739
2055,1,3,6742
2056,1,4,6737
2057,1,5,6437
2058,1,6,6433
2059,1,7,6436
2060,1,8,6439
2061,1,9,6434
2062,1,1,6437
2063,1,2,6440
2064,1,3,6435
2065,1,4,6337
2066,1,5,6333
2067,1,6,6336
2068,1,7,6339
2069,1,8,6334
2070,1,9,6337
2071,1,1,6340
2072,1,2,6335
2073,1,3,6138
2074,1,4,6134
2075,1,5,6137
2076,1,6,6140
2077,1,7,6135
2078,1,8,6138
2079,1,9,6141
2080,1,1,6136
2081,1,2,6041
2082,1,3,6037
2083,1,4,6040
2084,1,5,6043
2085,1,6,6038
2086,1,7,6041
2087,1,8,6044
2088,1,9,6039
2089,1,1,6046
2090,1,2,6042
2091,1,3,6045
2092,1,4,6048
2093,1,5,6043
2094,1,6,6046
2095,1,7,6049
2096,1,8,6044
2097,1,9,6152
2098,1,1,6148
2099,1,2,6151
2100,1,3,6154
2101,1,4,6149
2102,1,5,6152
2103,1,6,6155
2104,1,7,6150
2105,1,8,6358
2106,1,9,6354
2107,1,1,6357
2108,1,2,6360
2109,1,3,6355
2110,1,4,6358
2111,1,5,6361
2112,1,6,6356
2113,1,7,6666
2114,1,8,6662
2115,1,9,6665
2116,1,1,6668
2117,1,2,6663
2118,1,3,6666
2119,1,4,6669
2120,1,5,6664
2121,1,6,6973
2122,1,7,6969
2123,1,8,6972
2124,1,9,6975
2125,1,1,6970
2126,1,2,6973
2127,1,3,6976
2128,1,4,6971
2129,1,5,7079
2130,1,6,7075
2131,1,7,7078
2132,1,8,7081
2133,1,9,7076
2134,1,1,7079
2135,1,2,7082
2136,1,3,7077
2137,1,4,7081
2138,1,5,7077
2139,1,6,7080
2140,1,7,7083
2141,1,8,7078
2142,1,9,7081
2143,1,1,7084
2144,1,2,7079
2145,1,3,7082
2146,1,4,7078
2147,1,5,7081
2148,1,6,7084
2149,1,7,7079
2150,1,8,7082
2151,1,9,7085
2152,1,1,7080
2153,1,2,6782
2154,1,3,6778
2155,1,4,6781
2156,1,5,6784
2157,1,6,6779
2158,1,7,6782
2159,1,8,6785
2160,1,9,6780
2161,1,1,6478
2162,1,2,6474
2163,1,3,6477
2164,1,4,6480
2165,1,5,6475
2166,1,6,6478
2167,1,7,6481
2168,1,8,6476
2169,1,9,5972
2170,1,1,5968
2171,1,2,5971
2172,1,3,5974
2173,1,4,5969
2174,1,5,5972
2175,1,6,5975
2176,1,7,5970
2177,1,8,5163
2178,1,9,5159
2179,1,1,5162
2180,1,2,5165
2181,1,3,5160
2182,1,4,5163
2183,1,5,5166
2184,1,6,5161
2185,1,7,4353
2186,1,8,4349
2187,1,9,4352
2188,1,1,4355
2189,1,2,4350
2190,1,3,4353
2191,1,4,4356
2192,1,5,4351
2193,1,6,3642
2194,1,7,3638
2195,1,8,3641
2196,1,9,3644
2197,1,1,3639
2198,1,2,3642
2199,1,3,3645
2200,1,4,3640
2201,1,5,3034
2202,1,6,3030
2203,1,7,3033
2204,1,8,3036
2205,1,9,3031
2206,1,1,3034
2207,1,2,3037
2208,1,3,3032
2209,1,4,2429
2210,1,5,2425
2211,1,6,2428
2212,1,7,2431
2213,1,8,2426
2214,1,9,2429
2215,1,1,2432
2216,1,2,2427
2217,1,3,2125
2218,1,4,2121
2219,1,5,2124
2220,1,6,2127
2221,1,7,2122
2222,1,8,2125
2223,1,9,2128
2224,1,1,2123
2225,1,2,1925
2226,1,3,1921
2227,1,4,1924
2228,1,5,1927
2229,1,6,1922
2230,1,7,1925
2231,1,8,1928
2232,1,9,1923
2233,1,1,1926
2234,1,2,1922
2235,1,3,1925
2236,1,4,1928
2237,1,5,1923
2238,1,6,1926
2239,1,7,1929
2240,1,8,1924
2241,1,9,2128
2242,1,1,2124
2243,1,2,2127
2244,1,3,2130
2245,1,4,2125
2246,1,5,2128
2247,1,6,2131
2248,1,7,2126
2249,1,8,2534
2250,1,9,2530
2251,1,1,2533
2252,1,2,2536
2253,1,3,2531
2254,1,4,2534
2255,1,5,2537
2256,1,6,2532
2257,1,7,3142
2258,1,8,3138
2259,1,9,3141
2260,1,1,3144
2261,1,2,3139
2262,1,3,3142
2263,1,4,3145
2264,1,5,3140
2265,1,6,3750
2266,1,7,3746
2267,1,8,3749
2268,1,9,3752
2269,1,1,3747
2270,1,2,3750
2271,1,3,3753
2272,1,4,3748
2273,1,5,4359
2274,1,6,4355
2275,1,7,4358
2276,1,8,4361
2277,1,9,4356
2278,1,1,4359
2279,1,2,4362
2280,1,3,4357
2281,1,4,4865
2282,1,5,4861
2283,1,6,4864
2284,1,7,4867
2285,1,8,4862
2286,1,9,4865
2287,1,1,4868
2288,1,2,4863
2289,1,3,5171
2290,1,4,5167
2291,1,5,5170
2292,1,6,5173
2293,1,7,5168
2294,1,8,5171
2295,1,9,5174
2296,1,1,5169
2297,1,2,5273
2298,1,3,5269
2299,1,4,5272
2300,1,5,5275
2301,1,6,5270
2302,1,7,5273
2303,1,8,5276
2304,1,9,5271
2305,1,1,5172
2306,1,2,5168
2307,1,3,5171
2308,1,4,5174
2309,1,5,5169
2310,1,6,5172
2311,1,7,5175
2312,1,8,5170
2313,1,9,4969
2314,1,1,4965
2315,1,2,4968
2316,1,3,4971
2317,1,4,4966
2318,1,5,4969
2319,1,6,4972
2320,1,7,4967
2321,1,8,4263
2322,1,9,4259
2323,1,1,4262
2324,1,2,4265
2325,1,3,4260
2326,1,4,4263
2327,1,5,4266
2328,1,6,4261
2329,1,7,3654
2330,1,8,3650
2331,1,9,3653
2332,1,1,3656
2333,1,2,3651
2334,1,3,3654
2335,1,4,3657
2336,1,5,3652
2337,1,6,2844
2338,1,7,2840
2339,1,8,2843
2340,1,9,2846
2341,1,1,2841
2342,1,2,2844
2343,1,3,2847
2344,1,4,2842
2345,1,5,2135
2346,1,6,2131
2347,1,7,2134
2348,1,8,2137
2349,1,9,2132
2350,1,1,2135
2351,1,2,2138
2352,1,3,2133
2353,1,4,1529
2354,1,5,1525
2355,1,6,1528
2356,1,7,1531
2357,1,8,1526
2358,1,9,1529
2359,1,1,1532
2360,1,2,1527
2361,1,3,1227
2362,1,4,1223
2363,1,5,1226
2364,1,6,1229
2365,1,7,1224
2366,1,8,1227
2367,1,9,1230
2368,1,1,1225
2369,1,2,1126
2370,1,3,1122
2371,1,4,1125
2372,1,5,1128
2373,1,6,1123
2374,1,7,1126
2375,1,8,1129
2376,1,9,1124
2377,1,1,1227
2378,1,2,1223
2379,1,3,1226
2380,1,4,1229
2381,1,5,1224
2382,1,6,1227
2383,1,7,1230
2384,1,8,1225
2385,1,9,1430
2386,1,1,1426
2387,1,2,1429
2388,1,3,1432
2389,1,4,1427
2390,1,5,1430
2391,1,6,1433
2392,1,7,1428
2393,1,8,1836
2394,1,9,1832
2395,1,1,1835
2396,1,2,1838
2397,1,3,1833
2398,1,4,1836
2399,1,5,1839
2400,1,6,1834
2401,1,7,2645
2402,1,8,2641
2403,1,9,2644
2404,1,1,2647
2405,1,2,2642
2406,1,3,2645
2407,1,4,2648
2408,1,5,2643
2409,1,6,3354
2410,1,7,3350
2411,1,8,3353
2412,1,9,3356
2413,1,1,3351
2414,1,2,3354
2415,1,3,3357
2416,1,4,3352
2417,1,5,4064
2418,1,6,4060
2419,1,7,4063
2420,1,8,4066
2421,1,9,4061
2422,1,1,4064
2423,1,2,4067
2424,1,3,4062
2425,1,4,4572
2426,1,5,4568
2427,1,6,4571
2428,1,7,4574
2429,1,8,4569
2430,1,9,4572
2431,1,1,4575
2432,1,2,4570
2433,1,3,4879
2434,1,4,4875
2435,1,5,4878
2436,1,6,4881
2437,1,7,4876
2438,1,8,4879
2439,1,9,4882
2440,1,1,4877
2441,1,2,5183
2442,1,3,5179
2443,1,4,5182
2444,1,5,5185
2445,1,6,5180
2446,1,7,5183
2447,1,8,5186
2448,1,9,5181
2449,1,1,5185
2450,1,2,5181
2451,1,3,5184
2452,1,4,5187
2453,1,5,5182
2454,1,6,5185
2455,1,7,5188
2456,1,8,5183
2457,1,9,5185
2458,1,1,5181
2459,1,2,5184
2460,1,3,5187
2461,1,4,5182
2462,1,5,5185
2463,1,6,5188
2464,1,7,5183
2465,1,8,5185
2466,1,9,5181
2467,1,1,5184
2468,1,2,5187
2469,1,3,5182
2470,1,4,5185
2471,1,5,5188
2472,1,6,5183
2473,1,7,5183
2474,1,8,5179
2475,1,9,5182
2476,1,1,5185
2477,1,2,5180
2478,1,3,5183
2479,1,4,5186
2480,1,5,5181
2481,1,6,5081
2482,1,7,5077
2483,1,8,5080
2484,1,9,5083
2485,1,1,5078
2486,1,2,5081
2487,1,3,5084
2488,1,4,5079
2489,1,5,4979
2490,1,6,4975
2491,1,7,4978
2492,1,8,4981
2493,1,9,4976
2494,1,1,4979
2495,1,2,4982
2496,1,3,4977
2497,1,4,4878
2498,1,5,4874
2499,1,6,4877
2500,1,7,4880
2501,1,8,4875
2502,1,9,4878
2503,1,1,4881
2504,1,2,4876
2505,1,3,4776
2506,1,4,4772
2507,1,5,4775
2508,1,6,4778
2509,1,7,4773
2510,1,8,4776
2511,1,9,4779
2512,1,1,4774
2513,1,2,4675
2514,1,3,4671
2515,1,4,4674
2516,1,5,4677
2517,1,6,4672
2518,1,7,4675
2519,1,8,4678
2520,1,9,4673
